This is potfit-git compiled on Nov 23 2016, 15:30:24.

Reading parameter file >> input_test.tmp << ... 
Reading parameter file >> input_test.tmp << ... done
Starting to read the potential file:
 - Potential file format 0 (analytic potentials) detected
 - Using 1 PAIR potentials to calculate forces
 - Successfully read 1 potential table(s)
Reading potential file >> LJ_230616.pot << ... done
Reading the config file >> potfit_initial_230616.config << and calculating neighbor lists ...
Reading the config file >> potfit_initial_230616.config << and calculating neighbor lists ... done

Read 6 configurations (6 with forces, 0 with stresses)
with a total of 182 atoms (182 Ni (100.00%)).

Minimal Distances Matrix:
Atom	      Ni	with
Ni	2.276916	

Global energy weight: 100.000000

Starting optimization with 3 parameters.
  k	T        	  m	F          	F_opt
0.00134381 5.08639e-06 -0.00244599 -5.98837e-06 0.519607 2.2805 0.211846 1 0
-0.0203649 -7.70822e-05 -0.00894433 -2.18979e-05 0.519542 2.28045 0.218496 1 0
-0.00521393 -1.9735e-05 -0.0111379 -2.72683e-05 0.519533 2.28042 0.221666 1 0
0.000146355 5.5396e-07 -2.11318e-05 -5.17358e-08 0.519533 2.28042 0.221626 1 0
-0.00508295 -1.92392e-05 -0.00606918 -1.48588e-05 0.51952 2.2804 0.224119 1 0
-0.0113285 -4.28787e-05 -0.00859569 -2.10443e-05 0.519487 2.28037 0.229162 1 0
0.00525375 1.98857e-05 -0.00776476 -1.901e-05 0.519512 2.28036 0.228787 1 0
-0.00778547 -2.94683e-05 -0.0125374 -3.06947e-05 0.519495 2.28032 0.233664 1 0
0.00822605 3.11359e-05 0.00220277 5.3929e-06 0.519522 2.28033 0.230493 1 0
-0.0176551 -6.68254e-05 0.0122615 3.00191e-05 0.519449 2.28034 0.234265 1 0
-0.0113579 -4.29902e-05 -0.00663364 -1.62408e-05 0.519414 2.28031 0.239606 1 0
-0.0129123 -4.88736e-05 0.0021372 5.23237e-06 0.519367 2.2803 0.244118 1 0
0.00182266 6.89886e-06 0.00453439 1.11013e-05 0.519369 2.28031 0.242534 1 0
0.00125913 4.76586e-06 0.00306476 7.50328e-06 0.519371 2.28032 0.241469 1 0
-0.0217627 -8.23726e-05 0.0138908 3.40081e-05 0.519282 2.28032 0.247499 1 0
-0.00243593 -9.2201e-06 -0.0144124 -3.5285e-05 0.519285 2.28029 0.251295 1 0
-0.00514344 -1.94681e-05 0.0162278 3.97296e-05 0.519254 2.28032 0.250313 1 0
0.00975686 3.69301e-05 0.00702839 1.72072e-05 0.519283 2.28035 0.244992 1 0
0.00256006 9.68994e-06 -0.00880071 -2.15463e-05 0.519299 2.28033 0.245563 1 0
0.00668209 2.5292e-05 0.0113347 2.77501e-05 0.519313 2.28036 0.240887 1 0
-0.024913 -9.42969e-05 0.0165079 4.04152e-05 0.519211 2.28037 0.248096 1 0
-0.00741176 -2.80538e-05 -0.00590822 -1.44648e-05 0.51919 2.28035 0.252298 1 0
-0.00775181 -2.93409e-05 0.00405842 9.93598e-06 0.519159 2.28035 0.254971 1 0
0.000693119 2.62348e-06 -0.00852069 -2.08607e-05 0.519168 2.28033 0.256221 1 0
0.0012843 4.86113e-06 -0.00758783 -1.85768e-05 0.519179 2.28031 0.257078 1 0
0.006951 2.63098e-05 -0.010595 -2.5939e-05 0.519212 2.2803 0.256038 1 0
-0.00674592 -2.55336e-05 0.0103983 2.54574e-05 0.51918 2.28031 0.257024 1 0
0.000846964 3.20579e-06 -0.000589829 -1.44404e-06 0.519183 2.28031 0.256758 1 0
0.00401733 1.52057e-05 0.00608653 1.49013e-05 0.519193 2.28033 0.253836 1 0
0.0185394 7.01724e-05 -0.000700115 -1.71405e-06 0.519259 2.28035 0.24611 1 0
0.00453382 1.71607e-05 0.00995856 2.4381e-05 0.519267 2.28038 0.242561 1 0
0.00167909 6.35542e-06 -0.0118366 -2.89789e-05 0.519283 2.28036 0.243927 1 0
-0.00325799 -1.23316e-05 -0.0135372 -3.31423e-05 0.519283 2.28032 0.247713 1 0
0.0134614 5.09519e-05 0.000166602 4.07882e-07 0.51933 2.28034 0.242287 1 0
-0.00281478 -1.06541e-05 -0.00916372 -2.2435e-05 0.519328 2.28031 0.245101 1 0
0.00578759 2.19063e-05 -0.00290036 -7.10079e-06 0.519351 2.28031 0.243367 1 0
0.0146213 5.53422e-05 0.00536849 1.31434e-05 0.519399 2.28035 0.236845 1 0
-0.00208102 -7.87675e-06 0.00938489 2.29765e-05 0.519383 2.28036 0.235952 1 0
0.00573247 2.16976e-05 0.00447289 1.09507e-05 0.5194 2.28038 0.233131 1 0
-0.0106755 -4.04071e-05 -0.00866647 -2.12176e-05 0.519369 2.28035 0.238516 1 0
0.00907314 3.43422e-05 0.0100859 2.46927e-05 0.519393 2.28038 0.233463 1 0
-0.0115976 -4.38972e-05 0.00270233 6.61597e-06 0.51935 2.28037 0.237233 1 0
-0.00105932 -4.00955e-06 0.00441748 1.08151e-05 0.519342 2.28038 0.236884 1 0
-0.00118931 -4.50158e-06 -0.000221614 -5.42564e-07 0.519338 2.28038 0.237366 1 0
-0.00341977 -1.2944e-05 0.00535201 1.3103e-05 0.519321 2.28039 0.237761 1 0
-0.00399766 -1.51313e-05 -0.00488878 -1.19689e-05 0.519311 2.28037 0.240107 1 0
0.0062501 2.36569e-05 0.0179571 4.39633e-05 0.519319 2.28042 0.234835 1 0
-0.00425139 -1.60917e-05 0.0158464 3.87958e-05 0.51929 2.28045 0.234037 1 0
0.00629807 2.38384e-05 -0.0010921 -2.67372e-06 0.519314 2.28046 0.231905 1 0
-0.0100703 -3.81166e-05 -0.0116112 -2.8427e-05 0.519287 2.28042 0.237349 1 0
0.00724715 2.74308e-05 -0.00684236 -1.67517e-05 0.519319 2.28041 0.235699 1 0
-0.0180811 -6.84376e-05 -0.019929 -4.87909e-05 0.519271 2.28034 0.246106 1 0
-0.00312565 -1.18307e-05 -0.0167186 -4.09311e-05 0.519274 2.2803 0.250531 1 0
0.00183404 6.94192e-06 0.00859917 2.10528e-05 0.519273 2.28032 0.248128 1 0
-0.00717388 -2.71534e-05 -0.00722289 -1.76834e-05 0.519254 2.2803 0.252527 1 0
0.00249688 9.4508e-06 0.0052629 1.28849e-05 0.519258 2.28031 0.250451 1 0
0.00488151 1.84767e-05 0.00342405 8.38291e-06 0.519273 2.28033 0.24777 1 0
0.00919779 3.4814e-05 -0.00236637 -5.79345e-06 0.519307 2.28033 0.244474 1 0
0.000509064 1.92683e-06 -0.0133395 -3.26584e-05 0.51932 2.2803 0.246783 1 0
-0.00166044 -6.28483e-06 0.0248152 6.07536e-05 0.519294 2.28036 0.242872 1 0
0.0100963 3.82149e-05 -0.0133026 -3.2568e-05 0.519341 2.28034 0.241294 1 0
0.00207887 7.86861e-06 0.0126717 3.10233e-05 0.519338 2.28037 0.238273 1 0
0.00815506 3.08673e-05 -0.0214627 -5.25458e-05 0.519385 2.28033 0.239006 1 0
0.00833605 3.15523e-05 0.00196831 4.81891e-06 0.519413 2.28035 0.23559 1 0
-0.00911351 -3.4495e-05 0.0128894 3.15563e-05 0.51937 2.28037 0.236653 1 0
-0.011393 -4.31228e-05 -0.00548505 -1.34287e-05 0.519333 2.28034 0.241939 1 0
-0.00482521 -1.82636e-05 -0.00822221 -2.013e-05 0.519323 2.28031 0.245368 1 0
0.00985076 3.72855e-05 -0.00471755 -1.15497e-05 0.519362 2.28032 0.242387 1 0
-0.00226202 -8.56183e-06 0.0083493 2.04411e-05 0.519347 2.28033 0.241706 1 0
-0.0179578 -6.79712e-05 0.000417741 1.02273e-06 0.519283 2.28031 0.248819 1 0
-0.00938009 -3.5504e-05 -0.01772 -4.33827e-05 0.519264 2.28026 0.256354 1 0
-0.0127197 -4.81444e-05 0.00876091 2.14488e-05 0.519212 2.28026 0.260187 1 0
0.0135845 5.14177e-05 0.00896199 2.19411e-05 0.519253 2.2803 0.252404 1 0
-0.00355323 -1.34491e-05 0.0046871 1.14752e-05 0.519236 2.28031 0.253021 1 0
-0.00791584 -2.99618e-05 0.00959504 2.3491e-05 0.5192 2.28032 0.254633 1 0
0.00110984 4.20078e-06 -0.000873363 -2.1382e-06 0.519204 2.28032 0.254312 1 0
-0.0108411 -4.10341e-05 -0.0109916 -2.691e-05 0.519175 2.28028 0.26133 1 0
0.00354406 1.34144e-05 0.00875718 2.14397e-05 0.51918 2.2803 0.257981 1 0
-0.00982116 -3.71735e-05 -0.000225961 -5.53207e-07 0.519146 2.28029 0.262524 1 0
0.0248798 9.41713e-05 -0.00794479 -1.94508e-05 0.519241 2.2803 0.252935 1 0
0.00137869 5.21841e-06 -0.0160575 -3.93127e-05 0.519259 2.28027 0.255542 1 0
0.00206845 7.82918e-06 -0.00423135 -1.03594e-05 0.51927 2.28026 0.255516 1 0
0.0110723 4.19091e-05 0.00639264 1.56507e-05 0.519304 2.28029 0.249527 1 0
0.010244 3.87742e-05 -0.0142163 -3.48049e-05 0.519352 2.28027 0.248197 1 0
-0.01975 -7.47544e-05 -0.0103498 -2.53389e-05 0.519291 2.28022 0.258723 1 0
0.0138515 5.24286e-05 0.000540234 1.32262e-06 0.519339 2.28024 0.252672 1 0
-0.0135708 -5.13659e-05 0.00541275 1.32517e-05 0.519287 2.28023 0.257301 1 0
0.00887528 3.35933e-05 0.0028235 6.91262e-06 0.519316 2.28025 0.252894 1 0
-0.00168931 -6.39412e-06 0.000585125 1.43253e-06 0.519309 2.28025 0.253485 1 0
0.00981469 3.7149e-05 0.00836496 2.04794e-05 0.519337 2.28028 0.247705 1 0
0.00334582 1.26641e-05 -0.00933949 -2.28653e-05 0.519357 2.28027 0.248245 1 0
0.00274006 1.03712e-05 0.00725645 1.77655e-05 0.519361 2.28029 0.245683 1 0
0.0123012 4.65606e-05 0.0158773 3.88716e-05 0.519391 2.28034 0.237955 1 0
-0.00632572 -2.39431e-05 0.0113092 2.76876e-05 0.519359 2.28036 0.238293 1 0
0.0016197 6.13064e-06 0.0165237 4.04541e-05 0.519352 2.2804 0.234903 1 0
-0.0023037 -8.71961e-06 0.00724849 1.7746e-05 0.519337 2.28041 0.234584 1 0
0.00961032 3.63755e-05 -0.023468 -5.74553e-05 0.519391 2.28037 0.234957 1 0
0.00342774 1.29741e-05 -0.00438277 -1.07301e-05 0.519407 2.28036 0.234481 1 0
0.00948055 3.58843e-05 -0.0113319 -2.77431e-05 0.51945 2.28035 0.233127 1 0
-0.0189726 -7.18121e-05 0.00114957 2.81443e-06 0.519382 2.28033 0.239789 1 0
0.000914744 3.46234e-06 -0.010759 -2.63407e-05 0.519394 2.2803 0.241475 1 0
0.00207968 7.87169e-06 0.00863551 2.11418e-05 0.519394 2.28033 0.23906 1 0
0.0150926 5.7126e-05 -0.00574797 -1.40724e-05 0.519452 2.28033 0.234649 1 0
-0.0153224 -5.79958e-05 0.00439878 1.07693e-05 0.519394 2.28032 0.239397 1 0
-0.0144276 -5.4609e-05 -0.00900905 -2.20563e-05 0.51935 2.28028 0.24672 1 1
0.00911297 3.4493e-05 0.00769718 1.88446e-05 0.51942 2.28035 0.234672 2 0
0.010059 3.80737e-05 -0.0144157 -3.5293e-05 0.519468 2.28033 0.233729 1 0
-0.00151746 -5.74366e-06 -0.00244306 -5.98121e-06 0.519465 2.28033 0.234708 1 0
-0.0165393 -6.26018e-05 0.0058471 1.43151e-05 0.519401 2.28032 0.239601 1 0
0.0175222 6.63223e-05 -0.00309902 -7.58716e-06 0.519466 2.28033 0.233859 1 0
-0.0290314 -0.000109885 0.00520746 1.27491e-05 0.519358 2.28031 0.243598 1 0
-0.00704775 -2.6676e-05 -0.0128295 -3.14097e-05 0.519344 2.28027 0.248953 1 0
-0.0136523 -5.16745e-05 0.0157617 3.85884e-05 0.519282 2.28029 0.251432 1 0
0.00665633 2.51945e-05 0.013972 3.42068e-05 0.519294 2.28033 0.245998 1 0
-0.0125844 -4.76326e-05 0.00917904 2.24725e-05 0.519242 2.28033 0.249501 1 0
-0.000732895 -2.77404e-06 -0.00344191 -8.42662e-06 0.519242 2.28032 0.250448 1 0
-0.0039217 -1.48438e-05 0.00706472 1.72961e-05 0.519222 2.28034 0.250809 1 0
0.0140734 5.32684e-05 0.004904 1.20062e-05 0.519268 2.28037 0.244102 1 0
-0.0248652 -9.4116e-05 -0.00675211 -1.65308e-05 0.519185 2.28032 0.25585 1 0
0.00292128 1.10572e-05 0.00410184 1.00423e-05 0.519192 2.28033 0.253795 1 0
0.00447934 1.69545e-05 -0.00625824 -1.53217e-05 0.519213 2.28032 0.253009 1 0
0.00882681 3.34098e-05 0.00957089 2.34319e-05 0.519237 2.28036 0.247519 1 0
0.0097871 3.70446e-05 0.00682957 1.67204e-05 0.519266 2.28038 0.242368 1 0
0.00798488 3.02231e-05 -0.00411166 -1.00663e-05 0.519298 2.28038 0.239924 1 0
0.00203124 7.68835e-06 0.00441334 1.08049e-05 0.519302 2.2804 0.238417 1 0
-0.00372719 -1.41076e-05 0.0098617 2.41438e-05 0.51928 2.28042 0.238269 1 0
-0.0104423 -3.95247e-05 0.00692485 1.69537e-05 0.519237 2.28042 0.241256 1 0
-0.00676837 -2.56185e-05 -0.00776586 -1.90127e-05 0.519219 2.28039 0.245231 1 0
-0.0138683 -5.24923e-05 0.0153013 3.74613e-05 0.519157 2.28041 0.248546 1 0
-0.023432 -8.86912e-05 0.0122562 3.00062e-05 0.519064 2.28041 0.256919 1 0
0.00717144 2.71442e-05 -0.0144603 -3.54024e-05 0.519101 2.28038 0.256036 1 0
-0.000255811 -9.68257e-07 -0.00314417 -7.69769e-06 0.519103 2.28038 0.256684 1 0
0.00378619 1.43309e-05 0.00321929 7.88161e-06 0.519114 2.28039 0.254439 1 0
-0.00173561 -6.56934e-06 -0.0310871 -7.61088e-05 0.519133 2.28031 0.260778 1 0
-0.0184859 -6.99698e-05 0.00701325 1.71701e-05 0.519062 2.28031 0.268215 1 0
-0.00772475 -2.92385e-05 0.00564661 1.38243e-05 0.51903 2.28031 0.270933 1 0
-0.00468268 -1.77241e-05 0.00106728 2.61296e-06 0.519012 2.28031 0.273073 1 0
0.0133133 5.03915e-05 -0.00492458 -1.20566e-05 0.519064 2.28031 0.267429 1 0
-0.00191871 -7.26241e-06 -0.00231879 -5.67696e-06 0.519059 2.2803 0.268813 1 0
-0.00729157 -2.75989e-05 -0.00937056 -2.29414e-05 0.51904 2.28027 0.274309 1 0
-0.000103272 -3.9089e-07 0.00533831 1.30695e-05 0.519036 2.28028 0.27328 1 0
-0.000787668 -2.98136e-06 0.0169359 4.14632e-05 0.519019 2.28032 0.270384 1 0
-0.000856652 -3.24246e-06 0.0113793 2.78593e-05 0.519006 2.28035 0.268715 1 0
0.00966636 3.65876e-05 0.00349905 8.56652e-06 0.519038 2.28037 0.263408 1 0
-0.00361651 -1.36887e-05 0.00981752 2.40357e-05 0.519017 2.28039 0.263465 1 0
-0.0135058 -5.112e-05 0.000592846 1.45143e-06 0.518968 2.28037 0.269963 1 0
-0.00102721 -3.88804e-06 0.0054586 1.3364e-05 0.51896 2.28038 0.269544 1 0
-0.0051223 -1.93881e-05 -0.0140566 -3.4414e-05 0.518953 2.28034 0.274596 1 0
-0.00508552 -1.92489e-05 0.0003516 8.60801e-07 0.518935 2.28034 0.277157 1 0
-0.000529732 -2.00506e-06 0.0110189 2.69768e-05 0.518924 2.28036 0.275452 1 0
0.0124603 4.71627e-05 -0.00554445 -1.35742e-05 0.518973 2.28036 0.270097 1 0
-4.13561e-05 -1.56535e-07 0.00289251 7.08157e-06 0.51897 2.28037 0.269617 1 0
-0.00483987 -1.83191e-05 0.0026779 6.55614e-06 0.518951 2.28037 0.271581 1 0
-0.00547729 -2.07318e-05 0.00493133 1.20731e-05 0.518927 2.28038 0.273514 1 0
0.0117531 4.44858e-05 -0.00320019 -7.83483e-06 0.518972 2.28038 0.268154 1 0
0.0033076 1.25194e-05 -0.0119396 -2.9231e-05 0.518994 2.28036 0.268575 1 0
0.00469288 1.77628e-05 0.008022 1.96398e-05 0.519004 2.28038 0.264905 1 0
0.00137363 5.19923e-06 0.0145407 3.55992e-05 0.518996 2.28042 0.261893 1 0
0.0139443 5.27797e-05 -0.0109376 -2.6778e-05 0.519055 2.28041 0.257114 1 0
0.0201551 7.6288e-05 -0.00512302 -1.25424e-05 0.519131 2.28043 0.248986 1 0
0.00187304 7.08952e-06 0.00405058 9.9168e-06 0.519135 2.28044 0.247574 1 0
-0.00348156 -1.31779e-05 -0.0211006 -5.16594e-05 0.51914 2.28039 0.252415 1 0
0.0101794 3.85296e-05 0.0151522 3.70964e-05 0.519163 2.28043 0.245657 1 0
0.00210869 7.98148e-06 -0.00370807 -9.07825e-06 0.519174 2.28043 0.245346 1 0
-0.0121792 -4.60988e-05 0.00504259 1.23455e-05 0.519126 2.28042 0.249717 1 0
-0.0143091 -5.41605e-05 0.0132573 3.24571e-05 0.519064 2.28044 0.253978 1 0
-0.00143703 -5.43923e-06 -0.00170607 -4.17688e-06 0.519061 2.28043 0.254882 1 0
-0.00823748 -3.11792e-05 0.00332024 8.12875e-06 0.519029 2.28043 0.25813 1 0
0.00133674 5.0596e-06 -0.0146791 -3.59379e-05 0.519046 2.28039 0.259844 1 0
0.00584717 2.21318e-05 -0.00803401 -1.96692e-05 0.519073 2.28038 0.258468 1 0
-0.00790359 -2.99154e-05 -0.0154362 -3.77915e-05 0.519058 2.28034 0.264889 1 0
0.0171072 6.47516e-05 -0.0067954 -1.66368e-05 0.519124 2.28034 0.258123 1 0
0.007718 2.9213e-05 0.00242957 5.94817e-06 0.51915 2.28036 0.254223 1 0
0.026071 9.86799e-05 0.0110398 2.70282e-05 0.519233 2.28042 0.241445 1 0
-0.00200871 -7.60303e-06 0.000976318 2.39026e-06 0.519225 2.28042 0.242094 1 0
-2.66601e-05 -1.0091e-07 -0.00711986 -1.74311e-05 0.519231 2.2804 0.243233 1 0
0.0148912 5.63639e-05 -0.0129787 -3.17751e-05 0.519295 2.28039 0.239475 1 0
-0.00816458 -3.09033e-05 0.00470048 1.15079e-05 0.519262 2.28039 0.241893 1 0
-0.0114893 -4.34875e-05 0.0151758 3.7154e-05 0.519209 2.28041 0.244063 1 0
0.00715911 2.70975e-05 0.0012608 3.08674e-06 0.519233 2.28042 0.24099 1 0
-0.0145581 -5.5103e-05 0.00426689 1.04464e-05 0.519178 2.28042 0.246241 1 1
-0.0147364 -5.57779e-05 -0.00659887 -1.61556e-05 0.519186 2.28039 0.248068 2 0
-0.00436241 -1.65119e-05 0.00118995 2.91329e-06 0.519169 2.28039 0.249724 1 0
-0.0127134 -4.81207e-05 0.00952563 2.3321e-05 0.519116 2.28039 0.253688 1 0
-0.00882853 -3.34164e-05 0.00764681 1.87212e-05 0.519079 2.2804 0.256398 1 0
0.00262426 9.93293e-06 0.00349879 8.56589e-06 0.519085 2.28041 0.254651 1 0
0.0020062 7.59354e-06 0.00620642 1.51948e-05 0.519087 2.28043 0.252788 1 0
-0.00878742 -3.32608e-05 -0.00211425 -5.17618e-06 0.519057 2.28041 0.257072 1 0
0.000619365 2.34432e-06 -0.00732766 -1.79399e-05 0.519066 2.28039 0.257971 1 0
-0.00740317 -2.80213e-05 0.00651965 1.59617e-05 0.519034 2.2804 0.260341 1 0
-0.00820239 -3.10464e-05 0.0100185 2.45278e-05 0.518996 2.28041 0.262609 1 0
-0.018475 -6.99285e-05 0.00764785 1.87238e-05 0.518924 2.28041 0.27043 1 0
0.015215 5.75896e-05 0.000104159 2.55006e-07 0.518978 2.28043 0.262955 1 0
0.000608452 2.30302e-06 0.00314123 7.69049e-06 0.518978 2.28043 0.262185 1 0
-0.00325901 -1.23355e-05 0.00310985 7.61366e-06 0.518964 2.28044 0.263273 1 0
-0.00619567 -2.34509e-05 -0.00668937 -1.63772e-05 0.518947 2.28041 0.267317 1 0
-0.0200062 -7.57244e-05 -0.00104376 -2.55538e-06 0.518877 2.28039 0.277653 1 1
-0.019727 -7.46675e-05 0.0114273 2.79769e-05 0.518867 2.28042 0.275476 2 0
0.00210785 7.97832e-06 -0.0142219 -3.48187e-05 0.518887 2.28039 0.2767 1 0
0.000485018 1.83581e-06 0.00313405 7.6729e-06 0.518886 2.28039 0.275925 1 0
-0.0283297 -0.000107229 0.00174319 4.26776e-06 0.518784 2.28036 0.290943 1 0
-0.00373004 -1.41184e-05 -0.00850421 -2.08204e-05 0.518777 2.28034 0.294592 1 0
0.0167956 6.3572e-05 0.0116202 2.84489e-05 0.518828 2.28038 0.283201 1 0
-0.0054089 -2.04729e-05 0.00621939 1.52266e-05 0.518803 2.28039 0.285101 1 0
-0.00376699 -1.42582e-05 -0.000860754 -2.10733e-06 0.51879 2.28039 0.287314 1 0
-0.014203 -5.37588e-05 0.00268813 6.5812e-06 0.518738 2.28037 0.294854 1 0
-0.00718267 -2.71867e-05 -0.0146027 -3.57508e-05 0.518724 2.28033 0.301657 1 0
-0.0153366 -5.80498e-05 0.0113849 2.78729e-05 0.51866 2.28034 0.308755 1 0
-0.0118669 -4.49166e-05 -0.00813355 -1.99129e-05 0.518625 2.2803 0.317673 1 0
-0.0085902 -3.25142e-05 -0.0119668 -2.92975e-05 0.518604 2.28026 0.325603 1 0
-0.0102874 -3.89384e-05 -0.0154432 -3.78087e-05 0.51858 2.28022 0.335761 1 0
0.0109806 4.15619e-05 -0.00370691 -9.07541e-06 0.518622 2.28022 0.329281 1 0
-0.000416554 -1.57668e-06 0.0130186 3.18727e-05 0.51861 2.28025 0.326716 1 0
-0.00967259 -3.66112e-05 0.0205184 5.02339e-05 0.518559 2.28029 0.328803 1 0
0.0121413 4.59553e-05 -0.0232051 -5.68116e-05 0.518621 2.28025 0.325682 1 0
0.018979 7.18362e-05 -0.015014 -3.67578e-05 0.518701 2.28024 0.316799 1 0
-0.00753454 -2.85185e-05 -0.00546341 -1.33758e-05 0.518679 2.28022 0.322784 1 0
0.00232841 8.81312e-06 -0.0079713 -1.95157e-05 0.518694 2.2802 0.323101 1 0
0.000519984 1.96816e-06 0.00868687 2.12676e-05 0.518688 2.28022 0.320804 1 0
0.0192591 7.28964e-05 0.00899259 2.2016e-05 0.518749 2.28027 0.306936 1 0
0.00245379 9.2877e-06 -0.0212186 -5.19482e-05 0.518776 2.28022 0.310017 1 0
0.00633991 2.39968e-05 -0.00200343 -4.90488e-06 0.5188 2.28022 0.306635 1 0
0.00298092 1.12829e-05 0.00317141 7.76437e-06 0.518808 2.28023 0.304163 1 0
-0.00689211 -2.60869e-05 -0.00365775 -8.95506e-06 0.518786 2.28022 0.309099 1 0
0.0194695 7.36927e-05 -0.0177807 -4.35316e-05 0.518871 2.2802 0.301552 1 0
-0.00630974 -2.38826e-05 0.0117376 2.87364e-05 0.518838 2.28022 0.302598 1 0
0.0118443 4.48312e-05 0.000792752 1.94085e-06 0.51888 2.28024 0.295578 1 0
0.0014364 5.43683e-06 -0.00711621 -1.74222e-05 0.518891 2.28022 0.296319 1 0
0.00664039 2.51342e-05 -0.0114937 -2.81393e-05 0.518924 2.28021 0.295132 1 0
0.021258 8.04624e-05 -0.0100446 -2.45917e-05 0.519008 2.28021 0.285719 1 0
0.00104497 3.95526e-06 -0.0136983 -3.35367e-05 0.519023 2.28018 0.288313 1 0
-0.00269727 -1.02093e-05 -0.00420469 -1.02941e-05 0.519017 2.28017 0.290775 1 0
-0.0238336 -9.02111e-05 0.00391121 9.57559e-06 0.518929 2.28014 0.30325 1 0
-0.00311478 -1.17896e-05 -0.0107301 -2.62698e-05 0.518927 2.28012 0.307776 1 0
-0.0256833 -9.72122e-05 0.0033085 8.1e-06 0.518833 2.28009 0.322576 1 0
0.00738421 2.79495e-05 -0.00275324 -6.74059e-06 0.518861 2.28009 0.318697 1 0
0.00896995 3.39516e-05 -0.00615644 -1.50724e-05 0.518898 2.28009 0.314824 1 0
0.00202017 7.64644e-06 -0.0177814 -4.35332e-05 0.51892 2.28005 0.318409 1 0
0.00982088 3.71725e-05 0.00434843 1.0646e-05 0.518952 2.28007 0.311294 1 0
-0.00440045 -1.66559e-05 0.00213803 5.2344e-06 0.518934 2.28007 0.313348 1 0
-0.00298385 -1.1294e-05 -0.0216134 -5.29148e-05 0.518941 2.28002 0.321185 1 0
0.00758426 2.87067e-05 0.0118569 2.90285e-05 0.518959 2.28006 0.31325 1 0
0.025606 9.69199e-05 -0.0015861 -3.88315e-06 0.519051 2.28009 0.298872 1 0
-0.00374072 -1.41588e-05 0.0062334 1.52609e-05 0.519033 2.2801 0.299323 1 0
-0.0065317 -2.47228e-05 -0.0023157 -5.6694e-06 0.519011 2.28008 0.303641 1 0
0.00270899 1.02536e-05 -0.00236134 -5.78114e-06 0.519023 2.28008 0.302725 1 0
0.00983657 3.72318e-05 0.0194186 4.75415e-05 0.519042 2.28014 0.292225 1 0
-0.00180618 -6.83645e-06 -0.0211103 -5.1683e-05 0.519053 2.28009 0.298647 1 0
-0.000930002 -3.52009e-06 0.000384053 9.40255e-07 0.519049 2.28009 0.299064 1 0
-0.0031227 -1.18196e-05 0.0163884 4.01228e-05 0.519024 2.28012 0.296548 1 0
0.00167612 6.34418e-06 -0.012963 -3.17365e-05 0.519041 2.28009 0.298968 1 0
0.00120039 4.54354e-06 0.00866727 2.12196e-05 0.519038 2.28011 0.296046 1 0
-0.0100587 -3.80726e-05 0.00257379 6.30126e-06 0.519 2.28011 0.301033 1 0
0.0139735 5.28901e-05 -0.00386119 -9.45313e-06 0.519053 2.28012 0.294216 1 0
0.00653612 2.47395e-05 -0.00622453 -1.52392e-05 0.519082 2.28011 0.29225 1 0
-0.008545 -3.23432e-05 0.0115566 2.82932e-05 0.519042 2.28013 0.293965 1 0
0.0021326 8.07198e-06 0.00726891 1.77961e-05 0.519043 2.28015 0.290987 1 0
-0.00334738 -1.267e-05 0.0095828 2.3461e-05 0.519023 2.28016 0.290475 1 0
0.00553855 2.09636e-05 -0.0107683 -2.63634e-05 0.519052 2.28015 0.290091 1 0
0.00804154 3.04376e-05 0.00927498 2.27074e-05 0.519073 2.28018 0.283578 1 0
-0.0102248 -3.87013e-05 -0.00787801 -1.92873e-05 0.519043 2.28015 0.29093 1 1
0.0117415 4.44421e-05 -0.0032718 -8.01016e-06 0.519118 2.28018 0.278293 2 0
-0.00909586 -3.44282e-05 -0.00646364 -1.58246e-05 0.51909 2.28016 0.284516 1 0
-0.00213151 -8.06786e-06 0.00992915 2.4309e-05 0.519075 2.28018 0.283263 1 0
0.00947734 3.58721e-05 0.00679854 1.66445e-05 0.519103 2.28021 0.276823 1 0
0.0137071 5.18819e-05 0.00470781 1.15259e-05 0.519148 2.28023 0.269017 1 0
0.00618888 2.34252e-05 0.0104541 2.55942e-05 0.519161 2.28027 0.26387 1 0
-0.00620456 -2.34845e-05 0.00641056 1.56946e-05 0.519134 2.28027 0.265479 1 0
-0.0162923 -6.16672e-05 0.0080821 1.97869e-05 0.519069 2.28027 0.271737 1 0
-0.00854395 -3.23392e-05 -0.00208139 -5.09575e-06 0.51904 2.28026 0.276471 1 0
-0.0101628 -3.84665e-05 0.00397055 9.72085e-06 0.519001 2.28025 0.280895 1 0
0.000122465 4.63534e-07 0.0132852 3.25253e-05 0.51899 2.28028 0.278087 1 0
0.010102 3.82365e-05 -0.00999874 -2.44793e-05 0.519034 2.28027 0.274934 1 0
-0.00046649 -1.76568e-06 0.00370341 9.06685e-06 0.51903 2.28028 0.274418 1 0
-0.00241101 -9.12579e-06 0.00192796 4.72011e-06 0.519019 2.28028 0.275254 1 0
0.00976797 3.69722e-05 -0.0170723 -4.17972e-05 0.519068 2.28025 0.273831 1 0
-0.00214499 -8.11889e-06 -0.0152685 -3.73809e-05 0.519073 2.28022 0.278223 1 1
0.00400564 1.51615e-05 -0.000975113 -2.38731e-06 0.519084 2.28026 0.272038 2 0
0.00059043 2.2348e-06 -0.0111212 -2.72273e-05 0.519095 2.28023 0.274117 1 0
