This is potfit-git compiled on Nov 22 2016, 17:49:28.

Reading parameter file >> input_test.tmp << ... 
Reading parameter file >> input_test.tmp << ... done
Starting to read the potential file:
 - Potential file format 0 (analytic potentials) detected
 - Using 1 PAIR potentials to calculate forces
 - Successfully read 1 potential table(s)
Reading potential file >> morse_230616.pot << ... done
Reading the config file >> potfit_initial_230616.config << and calculating neighbor lists ...
Reading the config file >> potfit_initial_230616.config << and calculating neighbor lists ... done

Read 6 configurations (6 with forces, 0 with stresses)
with a total of 182 atoms (182 Ni (100.00%)).

Minimal Distances Matrix:
Atom	      Ni	with
Ni	2.276916	

Global energy weight: 100.000000

Starting optimization with 4 parameters.
  k	T        	  m	F          	F_opt
0.624448 2.3499 2.52639 38.3118 1 1
0.623156 2.35018 2.55753 15.8996 1 1
0.62569 2.35898 2.53756 15.5622 3 0
0.628233 2.34803 2.53453 20.6264 1 1
0.628371 2.34897 2.54003 13.1881 2 0
0.61329 2.34489 2.53519 32.3259 1 1
0.616971 2.35165 2.53325 30.1918 1 1
0.626511 2.34843 2.55981 17.4977 1 1
0.629881 2.33696 2.54644 9.37734 4 0
0.626765 2.34244 2.53987 15.0395 1 1
0.629234 2.33316 2.54911 8.71218 2 0
0.637406 2.32543 2.56291 17.4763 1 1
0.604795 2.33253 2.54908 29.0028 2 0
0.604355 2.33052 2.57585 64.0817 1 1
0.6074 2.34095 2.55581 26.0876 2 0
0.605764 2.35543 2.57201 66.8019 1 1
0.622337 2.34229 2.53831 19.4656 2 0
0.606289 2.33981 2.52817 58.3542 1 1
0.617926 2.34334 2.5453 15.6362 2 0
0.62553 2.353 2.54607 10.0672 1 0
0.630974 2.34984 2.54935 8.33602 1 0
0.629335 2.34539 2.56379 23.5229 1 1
0.645395 2.33459 2.5466 13.6492 2 0
0.650043 2.32246 2.54166 23.6869 1 1
0.65266 2.32504 2.53837 29.3649 1 1
0.646347 2.34293 2.54975 13.4157 3 0
0.644929 2.34537 2.53385 23.0456 1 0
0.642766 2.36259 2.52672 28.8899 1 1
0.658521 2.36029 2.53742 26.4003 2 0
0.685055 2.37297 2.5492 81.7693 1 1
0.667145 2.34057 2.52815 58.2945 1 1
0.652717 2.34799 2.55095 19.7943 3 0
0.658704 2.3573 2.55985 41.6557 1 1
0.652004 2.35038 2.56054 31.9003 1 1
0.659604 2.33798 2.5468 28.3824 1 1
0.652043 2.33785 2.56763 44.9421 1 1
0.648005 2.33222 2.56927 42.2087 1 1
0.660708 2.32704 2.54636 32.2462 6 0
0.640222 2.33541 2.54745 10.4127 1 0
0.655145 2.32246 2.55028 24.2959 1 1
0.631397 2.33455 2.53651 20.0284 1 1
0.65113 2.35115 2.54068 18.3686 1 1
0.641775 2.35412 2.55088 11.2143 1 1
0.668643 2.31478 2.53876 56.8145 1 1
0.648144 2.31763 2.54578 19.4955 1 1
0.617879 2.32827 2.54471 17.4288 1 1
0.630767 2.329 2.5551 8.99255 8 0
0.640847 2.34964 2.56352 28.1649 1 1
0.638833 2.34499 2.55706 14.2306 1 1
0.625432 2.33008 2.55375 9.46732 3 0
0.621109 2.33003 2.56101 16.0759 1 1
0.627193 2.33992 2.56925 34.7874 1 1
0.64294 2.34216 2.55781 16.9155 1 1
0.626484 2.31829 2.5517 9.29147 4 0
0.633126 2.32748 2.54796 9.3648 1 0
0.639529 2.31696 2.54133 18.8646 1 1
0.619534 2.33304 2.54163 18.8196 1 1
0.626936 2.32144 2.54978 9.68174 3 0
0.620012 2.31222 2.54339 20.0509 1 1
0.622464 2.32456 2.55132 10.6321 2 0
0.613444 2.32299 2.55062 17.5406 1 1
0.609711 2.32762 2.55428 20.9758 1 1
0.628294 2.3077 2.5538 9.04051 3 0
0.630376 2.30324 2.54917 12.0249 1 1
0.625231 2.31897 2.54952 10.5196 2 0
0.627943 2.32008 2.53737 23.5888 1 1
0.63348 2.31521 2.5501 9.78118 2 0
0.63546 2.31708 2.56117 12.916 1 0
0.639805 2.29745 2.55929 12.6897 1 0
0.640403 2.28808 2.54701 21.0318 1 1
0.650062 2.29682 2.54976 23.8342 2 0
0.643401 2.28674 2.539 36.2955 1 1
0.672444 2.29987 2.53487 78.7054 1 1
0.659346 2.29 2.55474 36.1474 3 0
0.65443 2.30234 2.56299 30.4329 1 0
0.665736 2.30794 2.56538 54.3355 1 1
0.666147 2.30393 2.56724 57.9245 1 1
0.66776 2.30609 2.54412 52.8205 1 1
0.637603 2.31982 2.57136 33.4698 1 1
0.657698 2.29725 2.55224 32.4788 5 0
0.668781 2.29401 2.55492 53.4621 1 1
0.643372 2.29715 2.55151 16.394 2 0
0.651674 2.28262 2.54429 36.96 1 1
0.65786 2.30371 2.54401 36.8273 1 1
0.645495 2.30463 2.55568 15.8754 3 0
0.67067 2.2935 2.56234 60.9336 1 1
0.669437 2.31265 2.56696 66.3353 1 1
0.63164 2.31152 2.55276 8.98745 3 0
0.623083 2.30132 2.5598 10.2705 1 0
0.609391 2.29537 2.5545 20.6705 1 1
0.613062 2.30299 2.55481 16.586 2 0
0.623797 2.30758 2.55317 10.2327 1 0
0.614853 2.30321 2.56944 23.8007 1 1
0.594719 2.31231 2.56246 44.1888 1 1
0.616188 2.30936 2.56413 17.578 1 1
0.630957 2.30686 2.55045 10.504 4 0
0.627398 2.31334 2.55797 9.39306 1 0
0.611973 2.30969 2.57758 48.3054 1 1
0.623549 2.30328 2.56285 11.9389 1 1
0.636502 2.29669 2.57041 22.1062 1 1
0.615962 2.30732 2.55412 14.2947 1 1
0.625407 2.29352 2.56245 10.3111 5 0
0.634092 2.29045 2.56229 11.0457 1 0
0.639175 2.29196 2.54841 17.5769 1 1
0.625699 2.2856 2.55032 14.985 1 1
0.641767 2.28973 2.56223 15.3699 1 1
0.642326 2.29519 2.55624 14.285 1 1
0.628914 2.28189 2.55745 10.2175 5 0
0.638717 2.2736 2.55474 16.4974 1 0
0.64547 2.28755 2.54017 35.278 1 1
0.627324 2.26378 2.54991 21.4087 1 1
0.636567 2.26176 2.54296 36.4836 1 1
0.626908 2.267 2.55909 11.4075 4 0
0.639908 2.27454 2.57143 21.1497 1 1
0.628374 2.26306 2.5679 11.4461 2 0
0.62663 2.26994 2.57415 18.072 1 1
0.624143 2.28144 2.57357 20.2756 2 0
0.618289 2.27903 2.57752 28.3938 1 0
0.624306 2.29587 2.57103 20.3471 1 0
0.617295 2.29641 2.55977 12.7034 1 0
0.621418 2.28487 2.57301 20.8102 1 0
0.631489 2.27213 2.57788 26.7096 1 1
0.623101 2.28694 2.56699 13.1016 2 0
0.61869 2.29915 2.55605 12.1081 1 0
0.616302 2.29689 2.56945 20.9212 1 0
0.620615 2.28892 2.56632 13.5197 1 0
0.62019 2.29787 2.56733 16.4465 1 0
0.611108 2.30179 2.56804 24.2271 1 1
0.625963 2.30383 2.56186 10.8208 2 0
0.625649 2.31117 2.56952 22.5941 1 1
0.617178 2.28592 2.57099 19.5413 1 1
0.63276 2.28108 2.56503 11.6882 3 0
0.636485 2.28449 2.5653 13.6418 1 0
0.638282 2.28049 2.58286 48.457 1 1
0.63096 2.28312 2.56775 13.4343 2 0
0.636711 2.27676 2.56817 15.5412 1 0
0.635405 2.26224 2.55991 14.0071 1 0
0.636504 2.25617 2.56897 15.2335 1 0
0.643308 2.25698 2.54699 35.8166 1 1
0.647539 2.25513 2.56272 25.0354 2 0
0.654451 2.25327 2.57745 45.3696 1 1
0.649149 2.23956 2.57524 33.1003 1 1
0.633021 2.26067 2.55455 17.4636 3 0
0.656759 2.25577 2.5599 39.4613 1 1
0.632035 2.27463 2.51973 91.6439 1 1
0.648967 2.27264 2.56803 26.6941 1 1
0.629246 2.25917 2.53982 42.7202 1 1
0.642908 2.25004 2.54581 41.115 1 1
0.627988 2.26657 2.57068 13.5151 6 0
0.610779 2.26904 2.5753 24.9498 1 1
0.632036 2.26995 2.57492 20.6363 2 0
0.614231 2.2583 2.57012 15.2582 1 0
0.619672 2.26464 2.56486 11.4841 1 0
0.624749 2.26126 2.56181 11.0764 1 0
0.634955 2.2723 2.55562 14.2375 1 0
0.64071 2.27396 2.55599 16.8968 1 0
0.655576 2.27233 2.5697 38.1416 1 1
0.635419 2.27433 2.55502 14.4095 2 0
0.637797 2.26505 2.56982 16.8248 1 0
0.631899 2.25332 2.55807 15.7484 1 0
0.634429 2.2483 2.55426 22.4373 1 1
0.633458 2.23642 2.57676 18.2007 1 1
0.627706 2.23792 2.56516 13.3279 3 0
0.627903 2.24777 2.55924 15.178 1 0
0.623813 2.24817 2.55652 17.723 1 0
0.635278 2.23405 2.55423 28.6503 1 0
0.624517 2.23202 2.55391 26.7851 1 0
0.621126 2.22502 2.55991 20.8089 1 0
0.626109 2.21572 2.55431 33.301 1 1
0.618271 2.22286 2.57089 13.6158 2 0
0.613288 2.22928 2.57513 15.8256 1 1
0.594391 2.23199 2.57639 36.6959 1 1
0.61949 2.23235 2.56401 15.1588 1 1
0.625178 2.22175 2.57788 14.9516 1 1
0.622045 2.21303 2.57637 13.9584 5 0
0.630983 2.22411 2.57261 15.0062 1 0
0.622781 2.21911 2.5788 15.1036 1 0
0.62081 2.22448 2.57473 13.2984 1 0
0.613643 2.22676 2.56727 16.2468 1 1
0.623551 2.21772 2.57453 13.5265 2 0
0.634952 2.21159 2.57263 19.377 1 1
0.618519 2.2234 2.57634 14.192 2 0
0.623609 2.20783 2.57736 14.5758 1 0
0.634455 2.2099 2.56307 26.3006 1 1
0.625157 2.19832 2.56979 19.0072 1 1
0.619617 2.20892 2.56888 16.5215 3 0
0.615576 2.20873 2.5609 26.1702 1 1
0.629024 2.21403 2.5775 15.9575 2 0
0.631658 2.21056 2.58303 21.1682 1 0
0.636945 2.20925 2.56573 25.6861 1 1
0.626791 2.20911 2.58101 16.9939 2 0
0.635905 2.2125 2.58765 30.9943 1 1
0.612613 2.20915 2.58945 27.8692 1 1
0.608696 2.21149 2.57549 18.3198 3 0
0.624954 2.20271 2.57251 16.1504 1 0
0.626897 2.20594 2.56986 17.4087 1 0
0.618891 2.18941 2.56912 21.6119 1 0
0.626356 2.181 2.5477 69.1052 1 1
0.612594 2.18947 2.59154 25.4637 2 0
0.620253 2.17837 2.58378 17.2571 1 0
0.605597 2.1815 2.59407 30.7489 1 0
0.599004 2.16316 2.60232 44.7343 1 1
0.601012 2.19052 2.59495 39.4385 1 1
0.617753 2.17533 2.57317 21.9824 3 0
0.601357 2.17866 2.56771 35.6061 1 1
0.626182 2.15757 2.58188 23.3326 2 0
0.617734 2.16783 2.57986 19.1591 1 0
0.6067 2.16805 2.56579 38.0952 1 1
0.62034 2.15217 2.55828 59.9339 1 1
0.6159 2.17068 2.58689 18.384 3 0
0.594924 2.15643 2.57547 38.8363 1 1
0.607916 2.16505 2.57787 23.3649 1 1
0.61401 2.16207 2.58536 18.9103 3 0
0.614295 2.16534 2.57985 19.9107 1 0
0.630594 2.16953 2.58318 22.9896 1 0
0.621533 2.15997 2.57901 22.3423 1 0
0.624044 2.13909 2.57414 37.8998 1 1
0.627088 2.15461 2.5821 24.6563 1 1
0.624963 2.16802 2.58856 20.8584 3 0
0.624796 2.16843 2.58397 19.672 1 0
0.62497 2.17305 2.58173 19.159 1 0
0.626507 2.16462 2.56754 36.0605 1 1
0.629907 2.18646 2.58339 20.2263 1 1
0.637602 2.19227 2.58447 26.9628 3 0
0.632306 2.19522 2.58945 27.633 1 0
0.637199 2.19527 2.59937 53.6764 1 1
0.613111 2.18394 2.58367 17.6945 2 0
0.610681 2.16761 2.55737 53.2917 1 1
0.612953 2.20572 2.58606 21.7488 2 0
0.612122 2.22356 2.60028 67.8693 1 1
0.625408 2.21432 2.58944 28.7206 1 1
0.598157 2.19611 2.58918 35.1464 1 1
0.616326 2.22645 2.57536 14.4759 4 0
0.617647 2.22657 2.58008 17.4119 1 0
0.633459 2.21006 2.595 44.6955 1 1
0.643898 2.23437 2.58137 33.2272 1 1
0.626089 2.23481 2.57707 15.4287 3 0
0.632659 2.23115 2.58962 39.1244 1 1
0.618879 2.23488 2.59294 47.3019 1 1
0.624215 2.24911 2.58235 26.1218 1 1
0.637786 2.24546 2.57681 22.2121 1 1
0.607447 2.24013 2.57875 24.3357 1 1
0.632435 2.2123 2.57212 17.6032 1 1
0.627575 2.23089 2.56395 15.4843 7 0
0.633134 2.24428 2.56908 13.8638 1 0
0.643293 2.24613 2.5762 26.8552 1 1
0.632179 2.25 2.59002 50.1538 1 1
0.638012 2.24894 2.56751 16.3037 1 1
0.643047 2.26468 2.5777 32.3587 1 1
0.630814 2.24728 2.57382 15.1221 5 0
0.622332 2.24845 2.58995 45.9115 1 1
0.641417 2.24459 2.5788 28.1528 1 1
0.642017 2.26174 2.56706 18.5582 3 0
0.621758 2.24362 2.56776 11.7345 1 0
0.619731 2.25301 2.5719 13.4405 1 0
0.638629 2.24757 2.55418 25.3326 1 1
0.619886 2.26647 2.57121 14.5556 2 0
0.622973 2.26595 2.55446 15.6424 1 0
0.630133 2.25923 2.55871 13.3889 1 0
0.620621 2.26862 2.56437 11.1102 1 0
0.619163 2.28663 2.56548 13.1509 1 0
0.60599 2.28279 2.58948 77.597 1 1
0.629502 2.29117 2.56132 9.67011 2 0
0.631966 2.28279 2.56795 13.8709 1 1
0.63235 2.30016 2.54366 19.0897 1 1
0.617148 2.27581 2.56536 13.0082 1 1
0.63862 2.31632 2.5414 18.6342 1 1
0.612054 2.29293 2.56952 22.8431 1 1
0.620274 2.29388 2.5595 11.0173 1 1
0.61514 2.29821 2.55999 14.293 1 1
0.636523 2.28585 2.56174 11.8707 1 1
0.608798 2.29078 2.54556 31.7353 1 1
0.62291 2.30536 2.56042 10.8559 10 0
0.625766 2.32061 2.56233 13.9802 1 0
0.637812 2.30745 2.55922 11.5819 1 0
0.636943 2.30818 2.57253 31.0006 1 1
0.62538 2.29786 2.56255 10.728 2 0
0.63212 2.29896 2.55844 9.35649 1 0
0.624332 2.30638 2.56582 15.3411 1 0
0.610851 2.31362 2.57796 53.0296 1 1
0.626324 2.31939 2.57473 39.8841 1 1
0.611275 2.31274 2.58209 67.4888 1 1
0.621647 2.30929 2.56481 15.5041 4 0
0.615973 2.32341 2.56295 19.7831 1 0
0.623012 2.3033 2.55681 9.93439 1 0
0.616645 2.30085 2.55607 13.3696 1 1
0.629478 2.29357 2.56403 11.2113 2 0
0.608788 2.28961 2.56039 19.57 1 1
0.639526 2.3054 2.55833 12.0705 2 0
0.655094 2.29808 2.53962 41.4146 1 1
0.625998 2.29106 2.56461 11.3149 2 0
0.617491 2.28309 2.56875 16.0661 1 1
0.631423 2.29822 2.56502 12.939 2 0
0.628794 2.29419 2.56353 10.8631 1 0
0.621218 2.29644 2.54466 21.215 1 1
0.628082 2.29149 2.56618 12.6542 1 1
0.624385 2.29938 2.56817 16.7826 1 1
0.641542 2.29438 2.54237 25.9563 1 1
0.646094 2.30858 2.54708 18.9699 5 0
0.65145 2.31837 2.53189 41.8382 1 1
0.648053 2.30942 2.55082 18.3097 2 0
0.645082 2.31582 2.54216 21.1182 1 0
0.638884 2.31662 2.54414 15.4136 1 0
0.636282 2.31307 2.54154 18.7752 1 1
0.623318 2.30956 2.54307 19.2354 1 1
0.641154 2.30459 2.54874 15.1656 3 0
0.617861 2.30643 2.55614 12.5322 1 0
0.614026 2.31657 2.55866 16.5068 1 1
0.61926 2.32041 2.55671 12.3889 2 0
0.612055 2.32444 2.56076 21.022 1 1
0.623852 2.32174 2.55836 11.1481 2 0
0.632229 2.31869 2.55377 8.55535 1 0
0.636387 2.33406 2.56074 15.8544 1 1
0.624366 2.32208 2.55302 9.58573 2 0
0.617043 2.32736 2.56845 29.8518 1 1
0.621361 2.33332 2.54099 18.2416 1 1
0.613348 2.31664 2.55808 16.8907 1 1
0.612799 2.31646 2.56283 20.4875 1 1
0.610437 2.33875 2.5532 21.1046 1 1
0.612026 2.31692 2.56094 19.6732 6 0
0.610515 2.32564 2.56452 27.2515 1 1
0.597273 2.31557 2.55634 38.2537 1 1
0.603264 2.32501 2.55323 29.5112 1 1
0.621531 2.31635 2.57272 33.0455 1 1
0.619268 2.32146 2.57409 40.4834 1 1
0.620475 2.31244 2.55547 11.1208 6 0
0.633803 2.3229 2.56821 25.2137 1 1
0.627013 2.31146 2.54694 12.9485 2 0
0.628989 2.30935 2.54372 16.6431 1 0
0.628546 2.31761 2.54566 12.7575 1 0
0.628883 2.32008 2.54092 17.7647 1 1
0.625934 2.30943 2.53536 31.6491 1 1
0.634223 2.3087 2.53918 23.4798 1 1
0.630861 2.31955 2.54285 15.0693 4 0
0.629128 2.31036 2.5216 65.5281 1 1
0.64566 2.33764 2.53331 26.9189 1 1
0.628599 2.30444 2.55228 9.86181 3 0
0.634988 2.3081 2.54477 15.7819 1 1
0.626909 2.30542 2.55994 9.77387 2 0
0.623766 2.3028 2.55942 10.0323 1 0
0.624161 2.32111 2.55774 10.6311 1 0
0.618955 2.31319 2.5509 13.3225 1 1
0.631412 2.32805 2.54842 9.08608 2 0
0.624143 2.31972 2.54938 10.933 1 0
0.636155 2.32229 2.54832 10.2565 1 0
0.651399 2.32082 2.54927 20.2499 1 1
0.632741 2.34477 2.56331 22.5586 1 1
0.650276 2.31347 2.55942 22.1622 3 0
0.650076 2.31342 2.55757 20.6382 1 0
0.641387 2.32252 2.54979 11.6961 1 0
0.624078 2.31701 2.54698 12.9904 1 1
0.646337 2.32398 2.55623 16.1815 1 1
0.645406 2.32841 2.54872 13.829 3 0
0.655069 2.32631 2.54336 26.387 1 1
0.646581 2.33156 2.53569 25.7905 1 1
0.654873 2.31496 2.53419 42.5962 1 1
0.641365 2.33731 2.53818 17.8646 4 0
0.642471 2.33869 2.54136 14.5476 1 0
0.639148 2.327 2.51664 70.5523 1 1
0.6474 2.34341 2.54529 14.3728 2 0
0.653521 2.33459 2.55921 27.9175 1 1
0.649275 2.3377 2.53599 25.1784 1 1
0.649845 2.34523 2.54401 16.5569 3 0
0.632819 2.33362 2.53411 24.1256 1 1
0.630538 2.33359 2.54496 10.5463 2 0
0.634098 2.34275 2.54571 8.95339 1 0
0.638371 2.32355 2.56723 25.3623 1 1
0.622564 2.34251 2.53593 22.8047 1 1
0.641143 2.36096 2.52524 32.1804 1 1
0.646998 2.33837 2.56111 24.3957 1 1
0.646754 2.347 2.53184 26.6548 1 1
0.633671 2.3302 2.54376 11.876 6 0
0.634274 2.32904 2.53211 29.3821 1 1
0.662336 2.3534 2.54444 30.3214 1 1
0.64524 2.33288 2.52722 40.6745 1 1
0.632314 2.3227 2.54932 9.20754 4 0
0.64539 2.32692 2.54976 13.7905 1 0
0.652995 2.31543 2.55258 22.4759 1 1
0.649022 2.32659 2.56921 40.7145 1 1
0.633215 2.33064 2.55459 9.02458 3 0
0.63428 2.33223 2.5591 12.7966 1 1
0.613834 2.31868 2.5488 18.4427 1 1
0.637518 2.32872 2.55942 13.6171 1 1
0.609156 2.33588 2.55928 25.3895 1 1
0.636552 2.33527 2.55077 8.80744 5 0
0.642038 2.33428 2.54455 12.7389 1 0
0.649271 2.33895 2.55177 16.6524 1 0
0.658108 2.34598 2.54687 25.2079 1 1
0.655726 2.33456 2.53301 36.9244 1 1
0.657067 2.34201 2.56617 49.7902 1 1
0.63358 2.33993 2.54634 8.91641 4 0
0.634601 2.34152 2.55635 11.5578 1 0
0.639395 2.35025 2.55406 12.1285 1 1
0.63271 2.33993 2.56475 23.8235 1 1
0.655153 2.34273 2.54815 21.8531 1 1
0.64195 2.33392 2.56328 22.9735 1 1
0.63358 2.34507 2.57174 46.9829 1 1
0.632338 2.34934 2.55368 10.1455 6 0
0.622384 2.33937 2.54483 13.0055 1 0
0.626636 2.33724 2.55114 9.02795 1 0
0.623278 2.32964 2.54876 10.9262 1 1
0.625175 2.35853 2.54534 10.3782 1 1
0.623983 2.3311 2.54327 14.472 3 0
0.615923 2.33037 2.54286 20.8488 1 0
0.61988 2.31301 2.5459 16.9016 1 0
0.632364 2.30991 2.54112 19.8872 1 0
0.626469 2.31327 2.55161 9.65515 1 0
0.646875 2.31643 2.55837 17.8693 1 0
0.651266 2.30445 2.53967 34.0522 1 1
0.638821 2.31963 2.58097 69.0855 1 1
0.65428 2.32649 2.5296 45.3374 1 1
0.652194 2.31289 2.55951 24.5436 4 0
0.645283 2.31272 2.56216 19.6144 1 0
0.639724 2.30528 2.55551 11.6596 1 0
0.619772 2.30939 2.55565 11.4533 1 0
0.635395 2.29636 2.56116 11.1556 1 0
0.630127 2.29085 2.56558 12.2391 1 0
0.635525 2.28198 2.56306 11.8877 1 0
0.626877 2.28315 2.56705 12.2688 1 0
0.623544 2.2759 2.56199 10.1609 1 0
0.623401 2.27494 2.55434 13.7683 1 0
0.61991 2.27676 2.5554 13.7974 1 0
0.604896 2.28727 2.53642 56.1954 1 1
0.633209 2.26989 2.56719 12.6626 2 0
0.63764 2.26984 2.54273 33.6159 1 1
0.627378 2.25106 2.58165 25.8711 1 1
0.639026 2.26264 2.57629 25.4733 1 1
0.639628 2.28163 2.56996 20.105 1 1
0.634599 2.27608 2.56722 13.5877 5 0
0.639203 2.26667 2.56901 17.2879 1 0
0.611558 2.27485 2.56071 16.6612 1 0
0.624185 2.29845 2.55756 9.60594 1 0
0.619039 2.29635 2.55933 11.6577 1 0
0.619128 2.30968 2.58065 55.2634 1 1
0.621424 2.29764 2.55507 11.0993 2 0
0.624493 2.29602 2.5505 13.0482 1 0
0.611163 2.29542 2.53761 42.7592 1 1
0.615172 2.29343 2.54097 32.5171 1 1
0.623554 2.29442 2.56228 10.6476 3 0
0.629858 2.28589 2.57447 23.9003 1 1
0.628832 2.28884 2.5551 10.3609 2 0
0.633351 2.29816 2.55081 11.9523 1 0
0.644697 2.30299 2.55138 16.314 1 1
0.647819 2.29784 2.5631 21.8555 1 1
0.645419 2.29144 2.5475 22.9672 1 1
0.63192 2.30393 2.54323 18.5714 1 1
0.649675 2.29473 2.54465 29.2317 1 1
0.63031 2.28355 2.5685 14.1169 6 0
0.63164 2.2835 2.57438 23.4299 1 1
0.631093 2.27393 2.56363 10.6053 2 0
0.63581 2.27576 2.57907 33.1411 1 1
0.642111 2.28568 2.55924 15.0633 2 0
0.63927 2.29557 2.56305 14.2697 1 0
0.636596 2.29685 2.59061 95.0681 1 1
0.627224 2.29755 2.56962 18.3273 2 0
0.629769 2.29875 2.57287 25.1908 1 0
0.617862 2.30129 2.57156 25.1605 1 0
0.622597 2.3101 2.55781 10.3518 1 0
0.613732 2.29326 2.5875 72.56 1 1
0.63282 2.30499 2.55868 9.56063 2 0
0.637661 2.3061 2.54925 12.8032 1 0
0.644407 2.31677 2.5507 14.0991 1 1
0.624324 2.32156 2.55699 10.2661 2 0
0.613756 2.3276 2.55526 16.8744 1 1
0.633198 2.3329 2.56434 20.5746 1 1
0.630545 2.30936 2.56128 10.9294 3 0
0.640654 2.29529 2.558 13.0903 1 0
0.64044 2.31268 2.55169 11.8303 1 0
0.637432 2.29944 2.55479 11.1297 1 0
0.637973 2.2898 2.5624 12.8853 1 0
0.648207 2.28737 2.5688 27.8192 1 0
0.643209 2.28644 2.56636 19.5188 1 0
0.637954 2.2955 2.56088 12.2157 1 0
0.636212 2.31509 2.55622 9.84571 1 0
0.628169 2.31796 2.54769 11.0384 1 0
0.621569 2.31036 2.56412 14.9801 1 1
0.630708 2.31819 2.55251 8.58968 2 0
0.640699 2.32601 2.57166 39.4547 1 1
0.635412 2.31618 2.57269 34.2621 1 1
0.630317 2.31234 2.55602 8.70425 3 0
0.630687 2.30688 2.57214 26.9639 1 1
0.633126 2.32125 2.54492 12.4485 2 0
0.64078 2.32494 2.54762 11.8974 1 0
0.650357 2.30772 2.54881 21.9881 1 1
0.6312 2.31792 2.54337 14.794 2 0
0.628248 2.3155 2.5254 52.358 1 1
0.62727 2.33349 2.54312 12.8751 2 0
0.623623 2.33627 2.54574 11.9562 1 0
0.623998 2.32809 2.53843 21.3244 1 0
0.635016 2.33797 2.53928 15.0554 1 0
0.640051 2.34077 2.54156 13.0045 1 0
0.643867 2.34057 2.57186 51.0929 1 1
0.633785 2.34668 2.55349 9.78894 2 0
0.638362 2.34622 2.55366 10.9307 1 0
0.655923 2.34618 2.55899 32.9206 1 1
0.633416 2.34064 2.54962 8.20262 2 0
0.6284 2.35654 2.54825 8.92321 1 0
0.636056 2.34617 2.54325 10.0226 1 0
0.640316 2.34672 2.55374 11.8518 1 0
0.629872 2.36473 2.53856 11.9379 1 0
0.636339 2.37488 2.53772 10.3283 1 0
0.650733 2.37054 2.54769 16.4882 1 0
0.647821 2.35094 2.52365 41.9288 1 1
0.660654 2.3869 2.54166 24.6468 1 1
0.629816 2.37192 2.53887 10.9787 3 0
0.628282 2.37593 2.55137 13.1224 1 0
0.618574 2.36741 2.55826 24.8078 1 1
0.62704 2.3754 2.55912 25.7954 1 1
0.611677 2.37026 2.55227 24.5306 1 1
0.625079 2.3547 2.54783 10.0365 4 0
0.625711 2.36605 2.55045 11.5108 1 1
0.617965 2.37179 2.5402 17.8297 2 0
0.614828 2.3752 2.55855 31.3425 1 0
0.613977 2.36643 2.55444 23.0995 1 0
0.608097 2.37601 2.54909 28.3818 1 0
0.605676 2.36265 2.54592 30.1987 1 0
0.610961 2.37974 2.56409 51.0826 1 1
0.608581 2.37209 2.54355 27.2647 2 0
0.613479 2.37757 2.5267 41.6285 1 1
0.606657 2.37484 2.55597 36.2295 2 0
0.598591 2.35939 2.58026 116.82 1 1
0.599452 2.38354 2.56835 83.1281 1 1
0.623225 2.36187 2.5555 16.3439 3 0
0.618558 2.35743 2.56327 30.7807 1 0
0.628202 2.3612 2.57387 66.7283 1 1
0.614079 2.33774 2.56213 24.3534 2 0
0.605192 2.34299 2.56285 37.063 1 1
0.617353 2.34595 2.54995 14.5764 2 0
0.619713 2.31921 2.52846 47.8413 1 1
0.609546 2.3435 2.53883 31.6215 1 1
0.611003 2.33399 2.54088 28.2036 1 1
0.611954 2.34178 2.53602 33.1506 1 1
0.61235 2.34095 2.52874 47.7252 1 1
0.605639 2.34403 2.52905 56.1556 1 1
0.612067 2.35201 2.54094 24.819 1 1
0.617769 2.35845 2.56191 28.7961 1 1
0.622324 2.36579 2.56125 27.9756 1 1
0.624911 2.34889 2.53618 19.5664 10 0
0.620699 2.34231 2.527 42.3548 1 1
0.621545 2.34534 2.54995 11.5384 2 0
0.602487 2.32859 2.54481 36.2701 1 1
0.619104 2.33293 2.54405 16.5434 2 0
0.616546 2.31377 2.54726 17.8308 1 0
0.634913 2.31541 2.53052 38.2577 1 1
0.618645 2.32121 2.55219 12.6897 2 0
0.640958 2.32912 2.5469 11.7226 1 0
0.631019 2.3444 2.54928 8.22841 1 0
0.619468 2.3407 2.55352 13.1601 1 1
0.635263 2.34405 2.54036 12.6254 1 1
0.615425 2.3486 2.54671 17.0788 3 0
0.600729 2.35721 2.5426 40.4451 1 1
0.594059 2.33804 2.54362 53.129 1 1
0.61699 2.34048 2.54707 15.5487 3 0
0.603033 2.34129 2.54485 34.6925 1 1
0.626262 2.33822 2.54489 11.1716 2 0
0.639621 2.33799 2.54281 12.3512 1 1
0.636739 2.34654 2.52598 35.8403 1 1
0.641203 2.3456 2.53975 14.0835 3 0
0.665024 2.34765 2.54495 35.5306 1 1
0.635088 2.34118 2.54109 12.4305 2 0
0.630071 2.34706 2.53073 26.9283 1 1
0.621414 2.34988 2.53245 27.9275 2 0
0.618276 2.34502 2.52733 42.9868 1 1
0.632501 2.3544 2.54028 11.166 2 0
0.639025 2.35492 2.52741 29.6597 1 1
0.640943 2.34878 2.55546 14.0337 1 1
0.62614 2.35184 2.54493 10.2263 3 0
0.632885 2.34788 2.55187 8.92724 1 0
0.629839 2.35291 2.54771 8.45985 1 0
0.620468 2.36437 2.54615 13.2776 1 0
